id,name,type,is_deceased,date_of_birth,date_of_death
m.04y7r4l,Alejandra Andreu,people.deceased_person,true,1990-02-25,2008-01-01
m.05wr3r_,Cath Staincliffe,people.person,false,1956-01-01,null
m.04gsbrf,David Griffin,people.deceased_person,true,1915-07-08,2004-03-25
m.03y9cc7,Dah Ould Abdi,people.person,false,1951-04-18,null
m.02x4y4p,Percy Haughton,people.person,true,1876-07-11,1924-10-27
m.04crwkj,Wu Ji,people.person,false,1978-08-14,null
m.058yjc,Paddy Glynn,people.person,true,1855-08-25,1931-10-28
m.065bd9,Jeff Farmer,people.person,false,1962-08-14,null
m.05nznrt,Octavian Grigore,people.person,false,1964-07-15,null
m.05y97_q,Thomas R Hietala,people.person,false,1952-01-01,null
m.02sy14,Bill Dixon,people.person,true,1925-10-05,2010-06-16
m.01295yd4,Fraser Mooney,people.deceased_person,true,1927-02-24,2006-01-05
m.04jqd2,John Chipman Kerr,people.person,true,1887-01-11,1963-02-19
m.05f3lz4,Jeferson Paulo Rodrigues de Souza,people.person,false,1981-12-14,null
m.04h3zp,Pavlos Melas,people.deceased_person,true,1870-03-29,1904-10-13
m.03ydyhb,Nacereddine Khoualed,people.person,false,1986-04-16,null
m.01w6cdq,Mark Heaney,people.person,false,1970-08-14,null
m.02w0s23,Chihiro Kusaka,people.person,false,1978-12-09,null
m.01w2w3r,Mikael Ramel,people.person,false,1949-01-19,null
m.0805jz2,Charles Willis Ward,people.person,true,1856-01-01,1920-01-01
m.01_v24,Brian Coffey,people.person,true,1905-06-08,1995-04-14
m.04y697z,Jan Pahor,people.person,false,1986-06-10,null
m.07_k1m,Cheng Yu,people.deceased_person,true,0141-01-01,0220-01-01
m.02xb26p,Gary Thomasson,people.person,false,1951-07-29,null
m.0479kh,Jean Gabin,people.deceased_person,true,1904-05-17,1976-11-15
m.02xb23y,Magnus Bahne,people.person,false,1979-03-15,null
m.03k9vt,Gaetano Milanesi,people.person,true,1813-01-01,1895-01-01
m.03zz7l,Allan Calhamer,people.person,true,1931-12-07,2013-02-25
m.03nr43f,Johannes Kohtz,people.deceased_person,true,1843-07-18,1918-10-05
m.01295y_3,Brenda Wong Aoki,people.person,false,1953-07-29,null
m.011sx_fz,Andrea Faustini,people.person,false,1994-01-01,null
m.03cnbkz,Arthur Thalasso,people.deceased_person,true,1883-11-26,1954-02-13
m.02wcd5z,Sandra Laing,people.person,false,1955-01-01,null
m.079r3p8,Marcus Hubbard,people.person,false,1983-12-23,null
m.04gl56d,Karlo Rotim,people.person,false,1931-04-07,null
m.026zsh5,Cesare Casella,people.person,false,1960-03-01,null
m.03hsmb,Carole Stone,people.person,false,1942-05-30,null
m.05xcx54,George Houghton,people.person,true,1850-01-01,1891-01-01
m.065bdn,Benjamin Fondane,people.person,true,1898-11-14,1944-10-03
m.05x8rbq,James Hillman,people.person,true,1926-04-12,2011-10-27
m.026x6gs,Harry Johnston,people.person,false,1931-12-02,null
m.03wc2b3,Michelle Goodman,people.person,false,1976-11-22,null
m.05p37p4,John Oliver Henderson,people.person,true,1909-11-13,1974-02-19
m.03wbtfq,Dave Orleski,people.person,false,1959-12-26,null
m.06km8yx,Alex Deibold,people.person,false,1986-05-08,null
m.07bw8j,Lennart Hyland,people.person,true,1919-09-24,1993-03-15
m.02l6rc,Itzik Feffer,people.person,true,1900-01-01,1952-08-12
m.05yb3n0,Richard Davies,people.person,false,1937-01-01,null
m.04lfb7_,Don Silvestro dei Gherarducci,people.person,true,1339-01-01,1399-01-01
m.02pp3s5,Ridouane Harroufi,people.person,false,1981-07-30,null
m.05jfdv,Carina Johansson,people.person,false,1978-01-01,null
m.05ztbts,Natalia Zigantjina,people.person,false,1985-12-24,null
m.012w6b8z,Jo Ann Callis,people.person,false,1940-01-01,null
m.03wcfvy,Waldemar Victorino,people.person,false,1952-05-22,null
m.02h7hk,Hans Fallada,people.deceased_person,true,1893-07-21,1947-02-05
m.03nnzbz,Butch Pierre,people.person,false,1962-10-04,null
m.04gk17w,Jack Berly,people.deceased_person,true,1903-05-24,1977-06-26
m.03hp5wf,Eric Smith,people.person,false,1975-04-02,null
m.05f3lsf,Don Ruter Nanayakkara,people.person,true,1915-01-01,1989-01-01
m.010p8fjg,Anna Pettersson,people.person,false,1978-12-30,null
m.03c173j,Ariclenes Jorge Gabriel da Silva,people.person,false,1986-04-18,null
m.04mky3,Sufjan Stevens,people.person,false,1975-07-01,null
m.05w__hv,Jean Weisgerber,people.person,false,1924-01-01,null
m.038kdx,Miguel Tejada,people.person,false,1974-05-25,null
m.0128s9mp,Louis Leygue,people.person,false,1905-08-25,null
m.011gqk75,Pedro Costa,people.person,false,1981-11-21,null
m.05zjmm0,Ashlee Weir,people.person,false,1988-04-29,null
m.03yks_b,Medy Elito,people.person,false,1990-03-20,null
m.0115tjqt,Yoshiaki,people.person,false,1982-12-07,null
m.05ynwfh,Peter Fryer,people.deceased_person,true,1927-02-18,2006-10-31
m.043nxtt,Mike Batesole,people.person,false,1964-03-28,null
m.03c8f97,Toshio Fukada,people.person,false,1928-01-01,null
m.0832ml,Scholl,people.deceased_person,true,1882-06-22,1968-03-29
m.010rsdd7,John Raffetto,people.deceased_person,true,1908-01-01,1977-01-01
m.04qt1hf,Levi Fontaine,people.person,false,1948-11-01,null
m.02vys04,James Dayton,people.person,false,1988-12-12,null
m.06600sf,Sarath Ranawaka,people.deceased_person,true,1951-07-15,2009-07-25
m.05zv2c,Kyjuan,people.person,false,1976-01-01,null
m.05f644j,Ndamukong Suh,people.person,false,1987-01-06,null
m.02k413,John McCarthy,people.person,false,1956-11-27,null
m.05yj1s7,James Howard Bridge,people.person,true,1858-01-01,1939-01-01
m.04f2dyj,William Murphy,people.person,false,1904-03-25,null
m.05bzgt,Neil Bogart,people.deceased_person,true,1943-02-03,1982-05-08
m.0108vrzl,Joaquim Albino,people.person,false,1931-01-23,null
m.03mc45_,Doctor Greenwood,people.person,true,1860-10-31,1951-11-03
m.0276w80,Jacqueline Denise Lawrence,people.person,false,1961-10-24,null
m.04cv292,Samuel John Stone,people.deceased_person,true,1839-04-25,1900-11-19
m.030msd,Vintila Horia,people.deceased_person,true,1915-12-18,1992-04-04
m.058q0z1,Elkanah Young,people.deceased_person,true,1804-01-01,1876-04-13
m.05998q,LeRoy Neiman,people.person,true,1921-06-08,2012-06-20
m.055ml5,Kenneth Pomeranz,people.person,false,1958-11-04,null
g.120vbj60,Rigobert Gruber,people.person,false,1961-05-14,null
m.05vhm6c,Jan Webster,people.person,false,1924-01-01,null
g.1hc0g0xvw,Suchada Chekly,people.person,false,1998-01-01,null
m.05c0_3q,Roger Cooper,people.person,false,1944-11-08,null
m.01295z3_,Albert Spaulding,people.deceased_person,true,1914-08-14,1990-05-29
m.03m67h7,John Charles Brooke,people.person,true,1748-08-27,1794-02-03
m.02qj57q,John Corrin,people.person,true,1934-09-10,2005-11-30
m.011pzf98,Arthur Pearson,people.person,true,1896-02-11,1963-02-11
m.03m6lb4,Heidi Neururer,people.person,false,1979-01-05,null
m.0130rj_y,Tariq Abo Gamra,people.person,false,1996-02-24,null
m.03h2mm9,Bovar Karim,people.person,false,1984-05-04,null
m.01rddrs,Benny Holst,null,false,1940-01-01,null
m.07y8y6,Charles Fenno Jacobs,people.deceased_person,true,1904-12-14,1973-07-01
m.01sc44f,Mike Grosshandler,people.person,false,1977-08-28,null
m.04jqs3,Eric Archibald McNair,people.person,true,1894-06-16,1918-08-12
m.04frm4,Punya Thitimajshima,people.deceased_person,true,1955-11-09,2006-05-09
m.05b448g,Henry Budden,people.person,true,1871-08-11,1944-12-25
m.05w489v,Lynn Marie Cuny,people.person,false,1951-01-01,null
m.06p1xzc,Artiom Patutkin,people.person,false,1991-09-11,null
m.05w46s2,Maynah Lewis,people.deceased_person,true,1919-04-14,1988-01-01
m.04_5d9j,Koen De Graeve,people.person,false,1972-04-28,null
m.026mq_j,Paul Hartal,people.person,false,1936-01-01,null
m.05f8_bb,Russell Hamilton,people.person,false,1969-08-08,null
m.0134llpm,Hildegarde Swift,people.person,true,1890-01-10,1977-01-01
m.04k177,Jochen Mass,people.person,false,1946-09-30,null
m.07l6xp,Alice Coachman,people.person,true,1923-11-09,2014-07-14
m.03hky8m,Sophie Ferguson,people.person,false,1986-03-19,null
m.01262hy5,David Wheadon,people.person,false,1948-05-07,null
m.05zw9pp,Mustaqim Manzur,people.person,false,1982-01-28,null
m.04gjb73,Ben Black,people.person,false,1981-04-29,null
m.011q2j2m,Richard Emmanuel Njoh,people.person,false,1995-01-17,null
m.04gqlq5,Philippe Jean,people.deceased_person,true,1755-01-01,1802-01-01
m.02x0gdl,Pauline Whittier,people.person,true,1876-12-09,1946-03-03
m.04crh1g,Viktor Bannikov,people.person,true,1938-04-28,2001-04-25
m.05f8_cn,Maximilian Godefroy,people.deceased_person,true,1765-01-01,1840-01-01
m.04wsqc,Fred Fulton,people.person,true,1891-04-19,1973-07-07
m.011v6gpq,Jack Slater,people.person,false,1995-02-15,null
m.03c0wb6,Vadim Sajoetin,people.person,false,1970-12-31,null
m.05zrjzn,Larry Flaherty,people.person,true,1882-01-01,1960-01-01
m.02748s3,Vahram Pahlavouni,people.deceased_person,true,0967-01-01,1045-01-01
m.03h5hhk,Edwin David Aponte,people.person,false,1957-01-01,null
m.06st4sj,Walt Streuli,people.person,false,1935-09-26,null
m.02qyt9q,Hubert Deutsch,people.person,false,1925-05-03,null
m.010qcqsl,Gary Jacquith,people.person,false,1948-01-28,null
m.02z6kb8,Jonathan Adam,people.person,false,1984-09-04,null
m.05pb_5y,Tom Merriman,people.deceased_person,true,1924-03-20,2009-11-11
m.05vnspw,Tony Webster,people.person,false,1940-01-01,null
m.06_wfz7,Ravindra Kumar,people.person,false,1960-01-01,null
m.03d6d3v,LaTanya Sheffield,people.person,false,1963-10-11,null
m.0715l5,Fadhili William,people.person,true,1938-11-11,2001-02-11
m.03c00zs,Aurel Aldea,people.deceased_person,true,1887-03-18,1949-10-17
m.05x2jk7,Stanley M Jarvis,people.person,false,1926-01-01,null
m.02px430,Nicola Malinconico,people.deceased_person,true,1663-01-01,1721-01-01
m.05w3ydl,Joseph Blenkinsopp,people.person,false,1927-04-03,null
m.02rv8d4,Bill Capece,people.person,false,1959-04-01,null
m.054xxr9,Neal Craig,people.person,false,1948-04-21,null
m.02r7928,David Donnell,people.person,false,1939-10-13,null
g.1239jc4w,Kalin Arsov,people.person,false,1951-11-16,null
m.05y96td,Amrita Pritam,people.deceased_person,true,1919-08-31,2005-10-31
m.02qh_xb,John Smith Moffat,people.person,true,1835-01-01,1918-01-01
m.01vllq_,Ole Theill,people.person,false,1956-01-01,null
m.03h14vg,Ekoji II,people.person,true,1696-01-01,1737-01-01
m.05yl9qg,James Walton,people.person,false,1911-01-01,null
m.04gwbx0,Joe Bergin,people.person,false,1981-02-17,null
m.049gsv9,Toddla T,people.person,false,1985-02-22,null
m.05b3tkp,Rashid Johnson,people.person,false,1977-01-01,null
m.03cx4bm,Koji Sato,people.person,false,1959-07-28,null
m.03w7t6,Benny Binion,people.person,true,1904-11-20,1989-12-25
m.02hrp6w,Abhishek Gautam,people.person,false,1984-01-01,null
m.02prs0t,Art Thoms,people.person,false,1947-08-28,null
m.011l6zb9,Petrus du Plessis,people.person,false,1981-05-31,null
m.04f6f37,Jonathan Petropoulos,people.person,false,1961-01-10,null
m.05zqz56,Eric Magee,people.person,false,1947-08-24,null
m.03cjv20,Kit Lawlor,people.person,true,1922-12-03,2004-06-08
m.05vp5l9,Jennifer Scanlon,people.person,false,1958-01-01,null
m.03h53w7,Hari,people.person,false,1972-12-26,null
m.020h0l,David Parnas,people.person,false,1941-02-10,null
m.04n5tp9,Richard Kastle,people.person,false,1958-12-15,null
m.068_1b,Wang Can,people.deceased_person,true,0177-01-01,0217-01-01
m.012nmjhf,Red Chesbro,people.person,true,1914-08-22,1970-04-11
m.02t752,Michael Amott,people.person,false,1969-07-28,null
m.05zv5pk,Christian Andreasen,people.person,false,1988-05-18,null
m.05p4p_d,Michel Roux,people.deceased_person,true,1924-09-01,1998-02-04
m.02qj52x,Gervais Gindre,people.person,false,1927-08-03,null
m.05xp35y,Kyo Shirodaira,people.person,false,1974-06-15,null
m.03nppg7,Karl Ehrhardt,people.deceased_person,true,1924-11-26,2008-02-05
g.1228l_2c,Deuntem Salitul,people.person,false,1958-09-09,null
m.03d7z29,Boozer Pitts,people.person,true,1893-11-25,1971-02-10
m.06wbp68,Jens Seipenbusch,people.person,false,1968-08-06,null
m.05yl9lq,Monika Feth,people.person,false,1951-01-01,null
m.01nrs7d,Tino Gonzales,people.person,false,1951-01-01,null
m.0408xx9,Shaibu Amodu,people.person,false,1958-04-18,null
m.05b0fpx,Cap Peterson,people.deceased_person,true,1942-08-15,1980-05-16
m.064r5l,Frederick Nash,people.person,true,1781-02-09,1858-12-05
m.02787ck,Vincenzo Aita,people.person,false,1948-09-14,null
m.05wqv7b,Roland Mortier,people.person,false,1920-12-21,null
m.05wwl7t,Thomas Murphy,people.person,false,1931-01-01,null
m.03c_jy3,Marshall Kernochan,people.deceased_person,true,1919-08-03,2007-10-29
m.07kb1jk,Yevgeni Olegovich Chernyshov,people.person,false,1989-03-22,null
m.04gpfpr,Colin Nelson,people.person,false,1938-03-13,null
m.05vmnrc,Christian Lenz,people.person,false,1938-01-01,null
m.04jg2hr,Ivan Nikolaev,people.deceased_person,true,1901-01-01,1979-01-01
m.02x717,Tony Ianno,people.person,false,1957-01-02,null
m.04lf_jc,Bertil Holmlund,people.person,false,1947-02-05,null
m.01016t9w,Andika Hazrumy,people.person,false,1985-12-16,null
m.03nr58_,Lawrence Kushner,people.person,false,1943-01-01,null
m.01w5s6b,Bulllet,people.person,false,1968-02-01,null
m.0413jtn,Rodolfo Acevedo,people.person,true,1951-06-13,2012-02-17
m.012vm9qf,Tyson Farago,people.person,false,1991-05-01,null
m.011dz5c2,Dyego Wilverson Ferreira Sousa,people.person,false,1989-09-14,null
m.05vy7jf,Charles Sharpe,people.person,false,1935-01-01,null
m.05f5tf5,Gabriella Pallotta,people.person,false,1938-10-06,null
m.02733zp,Andreas Schifferer,people.person,false,1974-08-03,null
m.03gxbqm,Jonathan Linsley,people.person,false,1956-01-17,null
m.0415sgt,John Crowley,people.deceased_person,true,1862-01-12,1896-09-23
m.04n2y39,Paul Nevermann,people.deceased_person,true,1902-02-05,1979-03-22
m.0309r1,William Daniels,people.person,false,1927-03-31,null
m.011kzg75,Jon Edwards,people.person,false,1988-01-08,null
m.02q85ww,Sarathambal,people.deceased_person,true,1970-01-01,1999-12-28
m.010qcqf5,Glenn Riley,people.person,false,1992-09-21,null
m.012c5r7v,Roderic Quinn,people.person,true,1867-11-26,1949-08-15
m.06m66w,Paul Oudin,people.person,true,1851-01-01,1923-01-01
m.07_75t,Henri Desmarets,people.person,true,1661-02-01,1741-12-07
m.02rgcmp,Eleni Oikonomopoulou,people.deceased_person,true,1912-01-01,1999-01-01
m.012z88hb,Grigory Mylnikov,people.deceased_person,true,1919-05-25,1979-09-26
m.03mghb8,Leonora Speyer,people.person,true,1872-11-07,1956-02-10
m.04lf_g_,Ken Hodgkisson,people.person,false,1933-03-12,null
m.0130rl0l,Roberto Gusmeroli,people.person,false,1966-10-18,null
m.06hy8l,Eileen Gunn,people.person,false,1945-06-23,null
m.03bzm76,Steve McCann,people.person,false,1983-02-03,null
m.04y91x1,Marshall Fine,people.person,false,1950-11-07,null
m.01t_9rt,Anne Savage,people.person,false,1969-07-18,null
m.06417pd,Alexey Belov,people.person,false,1992-03-04,null
m.02x0gqx,Abby Norman,people.person,false,1984-01-11,null
m.05vrb3w,Charles White,people.deceased_person,true,1793-01-01,1861-01-01
m.016gr2,Derek Jacobi,people.person,false,1938-10-22,null
m.03mf11v,Lara Gut,people.person,false,1991-04-27,null
m.0130yx7z,Edward Aguirre,people.person,false,1949-01-24,null
m.07k579m,Timur Khudyakov,people.person,false,1979-12-19,null
m.02ww_s2,Muhammad Ariff Putra,people.person,false,1991-03-01,null
m.0115g3_x,Damien Sage ,people.person,false,1985-03-09,null
m.03c189b,Farid Simaika,people.person,true,1907-06-18,1943-09-11
m.010lm1qk,Franklin Tiafoe,people.person,false,1998-01-20,null
m.01bpgq,Sarah Zettel,people.person,false,1966-12-14,null
m.051vnpg,Maybelle Reichardt,people.deceased_person,true,1907-05-27,1999-11-04
m.010r26wr,Semen Rosovskyy,people.person,false,1975-03-12,null
m.02khfv,Warren Herbert Wagner,people.deceased_person,true,1920-08-29,2000-01-08
m.05xf_j2,Carol Parsons,people.person,false,1952-01-01,null
m.02rv8w8,Kermit Murdock,people.deceased_person,true,1908-03-20,1981-02-11
m.07th0wk,Dan Eggleston,people.person,false,1946-07-10,null
m.0130myby,Li Wenjuan,people.person,false,1994-02-06,null
m.04ygwg9,Elvin Nimrod,people.person,false,1943-08-27,null
m.07c4x1,George Grierson,people.person,true,1867-04-11,1931-10-18
m.0288sby,Ori Uzan,people.person,false,1978-12-27,null
m.03cbfdk,Irving Small,people.deceased_person,true,1891-07-19,1955-12-12
m.05y17s_,John Canaday,people.deceased_person,true,1907-02-01,1985-07-19
m.03xpr2j,Professor Longhair,people.deceased_person,true,1918-12-19,1980-01-30
m.03qgb8d,Peter Baker,people.person,false,1934-08-24,null
m.02qg9g3,Karen May,people.person,false,1944-08-02,null
m.04vq6v,Alexander de Seversky,people.deceased_person,true,1894-06-07,1974-08-24
m.07k4xbb,Mike Dyer,people.person,false,1939-03-08,null
m.03cxl0w,Lim Xiaoqing,people.person,false,1967-08-15,null
m.02vnyb8,Fred Creighton,people.person,true,1930-06-24,2011-01-01
m.01311hy7,Abbas Rahim,people.deceased_person,true,1979-01-01,2012-08-10
m.027zgxz,John Barter,people.deceased_person,true,1917-10-06,1983-12-17
m.05ylmx2,Bernard Sternsher,people.person,false,1925-01-01,null
m.02pljll,Ruth Vincent,people.deceased_person,true,1877-03-22,1955-07-04
m.02w0rg5,Tassie Johnson,people.person,false,1937-12-02,null
m.025tczy,Charlie Walker,people.person,true,1911-05-14,1990-05-07
m.07kcjd_,Denis Soynikov,people.person,false,1986-06-03,null
m.03xmw4t,Saol,people.person,false,2007-01-01,null
m.012brc0b,Niko Lomouri,people.person,false,1852-01-01,null
m.041gq2,Jade Hsu,people.person,false,1981-07-23,null
m.03cpzm,Greg Foster,people.person,false,1958-08-04,null
m.07q_9x,Scott Baker,people.person,false,1981-09-19,null
m.02w7ljr,Milan Susak,people.person,false,1984-01-29,null
m.05mytl9,Rod Loomis,people.person,false,1942-04-21,null
m.03qvzd,Steve Wigley,people.person,false,1961-10-15,null
m.05wgnb4,Marcelle Auclair,people.person,true,1899-11-11,1983-06-06
m.047bw1k,Killian Gallagher,people.person,false,1987-04-07,null
m.07qpgg,Sanne Salomonsen,people.person,false,1955-12-30,null
m.01_vf4,Juan Laurentino Ortiz,people.deceased_person,true,1896-06-11,1978-09-02
m.05p2y9q,Mark Steven Davis,people.person,false,1962-01-01,null
m.02q3yg5,Robert Bolling,people.deceased_person,true,1738-01-01,1775-01-01
m.03y1vxh,Matz,people.person,false,1967-01-01,null
m.03j1xcq,Sylvain Beuf,people.person,false,1964-04-06,null
m.05ydntg,David Nichols,people.person,false,1925-01-01,null
m.043rh_h,Morteza Sepahvand,people.person,false,1979-08-07,null
m.07185t,Liu Wang,people.person,false,1970-01-01,null
m.07t823,Haroldo Kesja,people.person,true,1080-01-01,1135-01-01
m.05jysx,Kara Saun,people.person,false,1967-09-26,null
m.026l87w,Robert Boyer,people.deceased_person,true,1948-07-20,2004-08-30
m.043m19w,Arun Karthik,people.person,false,1986-02-15,null
m.02s983b,Mary Howard,people.deceased_person,true,1740-01-01,1770-01-01
m.027wm9t,Peter Ruber,people.person,true,1940-09-29,2014-03-06
m.07r9fhy,Nebojsa Milovanovic,people.person,false,1974-09-29,null
m.07kg5ly,Johanna Vuoksenmaa,people.person,false,1965-09-21,null
m.080p746,Marcus Mann,people.person,false,1984-03-14,null
m.02w25_5,Chan Yuk Chi,people.person,false,1984-09-08,null
m.03j135h,Sandra Borgmann,people.person,false,1974-04-25,null
m.011lmkl5,Fernando Borel,people.deceased_person,true,1913-01-01,1989-10-16
m.01dyw8,Ronald Paulson,people.person,false,1930-05-27,null
m.053y8g,Alfred Gudeman,people.person,true,1862-08-26,1942-09-09
m.03hp5ws,Kevin Pickford,people.person,false,1975-03-12,null
m.07ykqsx,Charles Minogue,people.person,false,2007-01-01,null
m.02rfql0,Dan Sandifer,people.person,true,1927-03-01,1987-08-15
m.012c8lcw,Rein Ahas,people.person,false,1966-01-01,null
m.02qb83f,Joe Klink,people.person,false,1962-02-03,null
m.053y7q,Marlene Weingartner,people.person,false,1980-01-30,null
m.07k9l4w,George Rennie,people.deceased_person,true,1866-07-23,1930-10-13
m.01fpn9,Mohammad Mossadeq,people.person,true,1882-06-16,1967-03-05
m.06t4lyq,Johnny Watson,people.deceased_person,true,1908-01-16,1965-04-29
